id,date,product,category,quantity_sold,revenue,profit
CA-2016-119963,11/18/2016,Chairs,Furniture,6,255.108,-18.222
CA-2014-121167,11/28/2014,Binders,Office Supplies,2,17.248,6.0368
US-2016-151862,3/1/2016,Phones,Technology,2,159.984,13.9986
CA-2017-152961,1/15/2017,Paper,Office Supplies,2,12.7,5.842
CA-2014-133228,4/4/2014,Furnishings,Furniture,1,5.47,2.3521
CA-2014-133228,4/4/2014,Art,Office Supplies,4,79.36,23.808
CA-2016-114951,6/26/2016,Furnishings,Furniture,3,22.14,6.4206
CA-2016-156573,5/29/2016,Binders,Office Supplies,3,11.277,-8.6457
CA-2016-156573,5/29/2016,Art,Office Supplies,2,4.448,0.3336
CA-2016-156573,5/29/2016,Furnishings,Furniture,3,44.76,14.547
CA-2015-113901,10/19/2015,Binders,Office Supplies,6,38.28,17.6088
CA-2015-113901,10/19/2015,Phones,Technology,5,149.95,44.985
CA-2017-134838,2/19/2017,Art,Office Supplies,3,12.84,3.4668
CA-2017-134838,2/19/2017,Furnishings,Furniture,3,44.67,12.0609
CA-2016-120257,9/22/2016,Art,Office Supplies,3,7.872,0.8856
CA-2014-164910,11/12/2014,Art,Office Supplies,3,7.872,0.8856
CA-2016-149902,4/1/2016,Art,Office Supplies,4,88.04,22.8904
CA-2016-146010,5/20/2016,Binders,Office Supplies,7,40.635,-32.508
US-2015-163685,6/1/2015,Binders,Office Supplies,8,5.728,-9.1648
US-2015-163685,6/1/2015,Paper,Office Supplies,10,42.24,13.2
CA-2014-135090,11/22/2014,Paper,Office Supplies,9,53.82,24.219
CA-2015-132374,2/22/2015,Art,Office Supplies,4,79.36,20.6336
CA-2016-167556,3/29/2016,Paper,Office Supplies,2,13.48,6.74
CA-2016-167556,3/29/2016,Binders,Office Supplies,5,29.8,9.3125
CA-2016-167556,3/29/2016,Furnishings,Furniture,8,414.0,124.2
CA-2016-167556,3/29/2016,Binders,Office Supplies,7,41.328,14.9814
US-2016-116400,10/22/2016,Furnishings,Furniture,4,39.92,11.1776
CA-2017-101308,10/2/2017,Fasteners,Office Supplies,3,8.94,4.1124
CA-2017-101308,10/2/2017,Phones,Technology,2,84.784,-20.1362
CA-2014-114517,12/23/2014,Tables,Furniture,2,53.316,-19.5492
CA-2014-114517,12/23/2014,Appliances,Office Supplies,3,56.52,15.8256
CA-2017-119564,12/15/2017,Furnishings,Furniture,3,22.77,9.7911
CA-2016-135265,7/7/2016,Chairs,Furniture,4,287.968,-3.5996
CA-2016-135265,7/7/2016,Copiers,Technology,5,2799.96,944.9865
CA-2016-135265,7/7/2016,Paper,Office Supplies,1,48.94,24.47
CA-2016-108735,4/17/2016,Bookcases,Furniture,3,257.499,24.2352
CA-2017-112333,4/8/2017,Storage,Office Supplies,4,2591.56,621.9744
CA-2017-112333,4/8/2017,Appliances,Office Supplies,5,41.95,10.4875
US-2016-159415,4/17/2016,Furnishings,Furniture,5,79.12,13.846
CA-2014-122588,11/25/2014,Furnishings,Furniture,2,52.96,20.1248
CA-2014-137589,11/3/2014,Supplies,Office Supplies,3,286.344,-64.4274
CA-2015-161998,5/1/2015,Furnishings,Furniture,3,63.552,14.2992
CA-2015-161998,5/1/2015,Supplies,Office Supplies,3,41.376,4.6548
CA-2015-161998,5/1/2015,Art,Office Supplies,6,172.704,10.794
CA-2015-105627,3/8/2015,Bookcases,Furniture,3,512.94,97.4586
CA-2015-105627,3/8/2015,Chairs,Furniture,7,860.93,189.4046
CA-2015-105627,3/8/2015,Phones,Technology,5,769.95,223.2855
CA-2015-105627,3/8/2015,Art,Office Supplies,1,14.98,4.494
CA-2015-105627,3/8/2015,Furnishings,Furniture,6,373.08,82.0776
US-2015-149629,7/17/2015,Bookcases,Furniture,5,231.92,5.798
CA-2014-116834,10/11/2014,Furnishings,Furniture,11,63.47,19.041
CA-2014-116834,10/11/2014,Accessories,Technology,5,345.0,58.65
CA-2016-145730,3/3/2016,Tables,Furniture,3,637.896,-127.5792
CA-2016-145730,3/3/2016,Machines,Technology,3,287.91,33.5895
CA-2016-145730,3/3/2016,Envelopes,Office Supplies,3,36.6,11.895
US-2015-168732,12/10/2015,Art,Office Supplies,1,1.78,0.4984
US-2015-168732,12/10/2015,Paper,Office Supplies,4,25.92,12.4416
US-2015-168732,12/10/2015,Accessories,Technology,6,101.94,21.4074
CA-2015-107468,12/18/2015,Art,Office Supplies,2,6.848,0.5992
CA-2017-144463,1/1/2017,Furnishings,Furniture,11,474.43,199.2606
CA-2017-100811,11/21/2017,Paper,Office Supplies,2,8.448,2.64
CA-2017-100811,11/21/2017,Storage,Office Supplies,4,39.296,3.9296
CA-2015-153612,12/22/2015,Art,Office Supplies,4,17.12,4.9648
CA-2015-165624,8/23/2015,Appliances,Office Supplies,3,542.94,152.0232
CA-2015-165624,8/23/2015,Labels,Office Supplies,3,8.64,4.2336
CA-2015-165624,8/23/2015,Paper,Office Supplies,5,193.8,94.962
CA-2015-165624,8/23/2015,Paper,Office Supplies,5,21.4,9.63
CA-2015-165624,8/23/2015,Paper,Office Supplies,2,97.88,48.94
CA-2015-165624,8/23/2015,Accessories,Technology,9,251.91,47.8629
CA-2015-165624,8/23/2015,Appliances,Office Supplies,3,25.86,6.7236
CA-2014-154963,6/22/2014,Chairs,Furniture,3,170.058,-4.8588
CA-2014-154963,6/22/2014,Phones,Technology,3,82.782,-15.1767
CA-2014-154963,6/22/2014,Chairs,Furniture,5,853.93,0.0
CA-2017-130764,10/27/2017,Bookcases,Furniture,5,556.665,6.549
CA-2017-130764,10/27/2017,Phones,Technology,4,95.84,34.742
CA-2017-139311,8/11/2017,Paper,Office Supplies,4,29.664,10.0116
CA-2017-139311,8/11/2017,Art,Office Supplies,7,9.184,2.87
CA-2017-139311,8/11/2017,Phones,Technology,2,153.584,13.4386
CA-2017-139311,8/11/2017,Binders,Office Supplies,8,12.864,-22.512
CA-2017-124296,12/24/2017,Machines,Technology,3,479.97,239.985
CA-2017-124296,12/24/2017,Chairs,Furniture,4,232.88,60.5488
CA-2016-169957,9/26/2016,Appliances,Office Supplies,6,236.88,66.3264
CA-2016-169957,9/26/2016,Paper,Office Supplies,5,29.9,14.651
CA-2016-169957,9/26/2016,Accessories,Technology,4,100.0,21.0
US-2016-108777,12/12/2016,Binders,Office Supplies,3,18.693,-14.3313
US-2016-108777,12/12/2016,Accessories,Technology,6,383.952,76.7904
CA-2015-148859,12/28/2015,Storage,Office Supplies,2,24.816,1.551
CA-2014-110786,12/29/2014,Furnishings,Furniture,5,24.9,8.217
CA-2014-110786,12/29/2014,Paper,Office Supplies,4,21.12,9.504
CA-2014-110786,12/29/2014,Machines,Technology,6,767.952,287.982
CA-2014-110786,12/29/2014,Binders,Office Supplies,3,14.352,4.6644
CA-2014-110786,12/29/2014,Phones,Technology,3,191.976,19.1976
CA-2014-110786,12/29/2014,Labels,Office Supplies,9,274.77,126.3942
CA-2014-110786,12/29/2014,Furnishings,Furniture,6,70.56,23.9904
CA-2015-137750,6/25/2015,Furnishings,Furniture,5,204.85,57.358
CA-2015-136378,4/2/2015,Binders,Office Supplies,3,9.156,-13.734
CA-2017-100356,10/21/2017,Appliances,Office Supplies,2,23.992,-62.3792
US-2015-166520,7/16/2015,Paper,Office Supplies,3,80.88,39.6312
US-2015-166520,7/16/2015,Accessories,Technology,10,599.9,191.968
CA-2017-136350,6/24/2017,Furnishings,Furniture,3,276.69,49.8042
CA-2017-136350,6/24/2017,Chairs,Furniture,2,172.764,32.6332
CA-2014-122931,9/29/2014,Art,Office Supplies,3,4.224,1.4784
CA-2014-122931,9/29/2014,Tables,Furniture,2,409.272,-81.8544
CA-2014-122931,9/29/2014,Labels,Office Supplies,11,55.44,18.018
CA-2014-122931,9/29/2014,Paper,Office Supplies,4,20.928,6.8016
CA-2014-122931,9/29/2014,Storage,Office Supplies,6,1801.632,-337.806
CA-2014-122931,9/29/2014,Tables,Furniture,1,67.176,-20.1528
CA-2014-163034,11/24/2014,Storage,Office Supplies,5,646.2,-8.0775
CA-2015-124058,11/20/2015,Phones,Technology,7,72.744,-15.4581
CA-2015-124058,11/20/2015,Chairs,Furniture,3,572.16,35.76
CA-2016-129196,11/1/2016,Accessories,Technology,3,68.112,17.8794
US-2015-138716,9/17/2015,Binders,Office Supplies,3,25.032,7.8225
US-2016-122182,3/10/2016,Accessories,Technology,1,39.992,7.4985
US-2014-130358,6/23/2014,Art,Office Supplies,9,20.016,1.7514
US-2014-130358,6/23/2014,Supplies,Office Supplies,1,3.104,0.3492
CA-2014-102673,11/1/2014,Fasteners,Office Supplies,5,7.52,1.41
CA-2014-102673,11/1/2014,Art,Office Supplies,3,10.272,0.8988
CA-2014-102673,11/1/2014,Labels,Office Supplies,12,47.808,15.5376
CA-2014-102673,11/1/2014,Phones,Technology,9,978.84,110.1195
CA-2016-145303,8/28/2016,Binders,Office Supplies,9,13.14,-21.681
CA-2016-145303,8/28/2016,Binders,Office Supplies,4,10.024,-16.5396
CA-2016-145303,8/28/2016,Bookcases,Furniture,2,156.3728,-52.8908
CA-2015-156104,12/6/2015,Copiers,Technology,2,999.98,449.991
US-2015-164308,9/24/2015,Phones,Technology,6,821.94,213.7044
CA-2017-108112,11/15/2017,Furnishings,Furniture,4,220.064,55.016
CA-2017-108112,11/15/2017,Furnishings,Furniture,4,339.136,0.0
CA-2015-100685,12/19/2015,Binders,Office Supplies,2,7.04,3.3088
CA-2015-100685,12/19/2015,Fasteners,Office Supplies,4,5.04,0.2016
CA-2015-100685,12/19/2015,Paper,Office Supplies,3,116.28,56.9772
CA-2015-165414,12/21/2015,Phones,Technology,3,47.976,4.7976
CA-2016-140417,9/25/2016,Paper,Office Supplies,9,60.048,22.518
CA-2016-140417,9/25/2016,Binders,Office Supplies,1,5.022,-3.5154
US-2017-151316,6/24/2017,Binders,Office Supplies,3,182.994,-320.2395
US-2017-151316,6/24/2017,Paper,Office Supplies,3,10.272,3.21
CA-2017-163692,9/7/2017,Binders,Office Supplies,3,7.857,-6.0237
CA-2016-111913,8/4/2016,Phones,Technology,2,302.384,30.2384
CA-2016-111913,8/4/2016,Binders,Office Supplies,3,20.952,7.0713
CA-2016-111913,8/4/2016,Binders,Office Supplies,3,11.784,3.9771
US-2014-156559,8/19/2014,Bookcases,Furniture,9,638.82,172.4814
CA-2016-161473,4/1/2016,Labels,Office Supplies,2,20.7,9.936
CA-2016-161473,4/1/2016,Supplies,Office Supplies,3,10.95,3.285
CA-2016-161473,4/1/2016,Binders,Office Supplies,3,14.352,4.6644
CA-2017-166576,5/16/2017,Storage,Office Supplies,2,221.024,-55.256
CA-2015-102491,8/24/2015,Machines,Technology,7,3080.0,1416.8
CA-2015-102491,8/24/2015,Accessories,Technology,4,79.96,18.3908
CA-2015-102491,8/24/2015,Phones,Technology,3,587.97,170.5113
CA-2014-116904,9/23/2014,Paper,Office Supplies,5,32.4,15.552
CA-2014-116904,9/23/2014,Storage,Office Supplies,5,404.9,16.196
CA-2014-116904,9/23/2014,Binders,Office Supplies,5,9449.95,4630.4755
CA-2014-116904,9/23/2014,Binders,Office Supplies,2,12.94,6.47
US-2017-102288,6/19/2017,Appliances,Office Supplies,1,2.264,-5.2072
US-2017-102288,6/19/2017,Appliances,Office Supplies,1,0.444,-1.11
US-2017-102288,6/19/2017,Paper,Office Supplies,8,146.176,47.5072
CA-2017-137456,12/21/2017,Furnishings,Furniture,2,15.92,7.0048
US-2017-155999,8/7/2017,Phones,Technology,5,159.96,17.9955
US-2017-155999,8/7/2017,Binders,Office Supplies,2,13.76,4.644
US-2016-148334,8/22/2016,Binders,Office Supplies,2,4.312,-6.8992
CA-2015-105599,9/7/2015,Storage,Office Supplies,2,13.96,0.2792
CA-2015-105599,9/7/2015,Tables,Furniture,3,27.414,-14.1639
CA-2015-153717,12/25/2015,Phones,Technology,2,73.98,19.9746
CA-2015-153717,12/25/2015,Bookcases,Furniture,1,160.98,20.9274
CA-2015-153717,12/25/2015,Paper,Office Supplies,3,17.34,8.4966
CA-2015-153717,12/25/2015,Art,Office Supplies,1,3.28,0.9512
CA-2015-116687,5/2/2015,Labels,Office Supplies,3,8.856,2.9889
CA-2015-116687,5/2/2015,Phones,Technology,3,158.376,13.8579
CA-2016-163573,11/24/2016,Binders,Office Supplies,5,1219.96,381.2375
CA-2015-153416,11/24/2015,Binders,Office Supplies,2,3.168,0.99
CA-2015-153416,11/24/2015,Paper,Office Supplies,3,19.44,9.3312
CA-2015-153416,11/24/2015,Storage,Office Supplies,7,454.86,54.5832
CA-2015-153416,11/24/2015,Binders,Office Supplies,8,91.392,29.7024
CA-2017-117394,9/4/2017,Accessories,Technology,4,19.04,-1.428
CA-2017-133823,5/11/2017,Paper,Office Supplies,6,37.44,16.848
CA-2017-133823,5/11/2017,Labels,Office Supplies,3,37.59,17.6673
CA-2017-133823,5/11/2017,Binders,Office Supplies,2,26.032,9.4366
CA-2014-127523,5/11/2014,Appliances,Office Supplies,3,35.91,9.6957
CA-2017-123239,7/27/2017,Furnishings,Furniture,3,91.032,-2.2758
CA-2017-156769,5/6/2017,Art,Office Supplies,6,54.66,18.0378
CA-2014-127299,9/19/2014,Storage,Office Supplies,6,67.344,7.5762
CA-2014-127299,9/19/2014,Machines,Technology,3,2624.985,-944.9946
CA-2015-121272,3/29/2015,Appliances,Office Supplies,4,73.28,21.2512
CA-2014-115336,11/18/2014,Binders,Office Supplies,5,14.48,-23.892
CA-2015-111703,7/2/2015,Paper,Office Supplies,3,11.952,4.0338
CA-2015-111703,7/2/2015,Paper,Office Supplies,3,15.552,5.6376
CA-2014-128839,9/8/2014,Fasteners,Office Supplies,9,45.0,21.6
CA-2014-128839,9/8/2014,Machines,Technology,3,209.97,90.2871
CA-2017-105914,10/2/2017,Binders,Office Supplies,5,112.12,42.045
CA-2017-105914,10/2/2017,Storage,Office Supplies,7,1575.14,204.7682
CA-2017-110926,11/19/2017,Fasteners,Office Supplies,7,25.06,12.53
CA-2016-117226,12/30/2016,Binders,Office Supplies,6,6.924,-10.386
CA-2017-127313,12/1/2017,Storage,Office Supplies,3,37.392,2.337
CA-2017-127313,12/1/2017,Furnishings,Furniture,5,79.12,13.846
CA-2016-136287,6/13/2016,Labels,Office Supplies,3,18.9,8.694
US-2014-107699,5/19/2014,Binders,Office Supplies,9,57.42,26.4132
CA-2017-112725,1/30/2017,Art,Office Supplies,7,12.74,5.733
CA-2017-112725,1/30/2017,Art,Office Supplies,3,8.82,2.3814
CA-2017-112725,1/30/2017,Chairs,Furniture,1,120.784,-13.5882
CA-2015-136196,11/28/2015,Furnishings,Furniture,3,322.59,64.518
CA-2017-106068,10/23/2017,Binders,Office Supplies,3,9.762,-15.1311
CA-2017-106068,10/23/2017,Storage,Office Supplies,1,13.72,1.2005
CA-2017-106068,10/23/2017,Accessories,Technology,1,55.2,-2.07
CA-2017-106068,10/23/2017,Storage,Office Supplies,4,259.136,-58.3056
CA-2017-100160,9/7/2017,Labels,Office Supplies,5,29.24,9.8685
CA-2017-100160,9/7/2017,Paper,Office Supplies,3,15.552,5.4432
CA-2017-100160,9/7/2017,Envelopes,Office Supplies,3,4.896,1.6524
CA-2016-139689,12/29/2016,Binders,Office Supplies,4,38.088,-27.9312
CA-2016-139689,12/29/2016,Binders,Office Supplies,3,2.808,-1.9656
CA-2015-101091,12/5/2015,Accessories,Technology,2,47.984,0.5998
CA-2015-101091,12/5/2015,Binders,Office Supplies,6,26.064,-19.9824
CA-2014-126907,11/1/2014,Paper,Office Supplies,3,15.696,5.1012
US-2016-164588,4/16/2016,Art,Office Supplies,3,12.84,3.7236
CA-2017-115546,5/14/2017,Phones,Technology,3,539.97,134.9925
CA-2017-115546,5/14/2017,Storage,Office Supplies,2,22.58,5.8708
CA-2015-163587,3/14/2015,Labels,Office Supplies,4,16.52,7.5992
CA-2015-163587,3/14/2015,Binders,Office Supplies,3,671.94,315.8118
US-2017-106131,1/14/2017,Accessories,Technology,7,169.064,-14.7931
US-2017-106131,1/14/2017,Storage,Office Supplies,9,168.624,14.7546
CA-2015-160213,3/8/2015,Paper,Office Supplies,3,19.44,9.3312
CA-2014-157924,10/11/2014,Storage,Office Supplies,4,31.92,8.2992
CA-2014-157924,10/11/2014,Chairs,Furniture,2,433.568,-65.0352
CA-2015-100216,4/13/2015,Paper,Office Supplies,6,31.104,10.8864
CA-2015-100216,4/13/2015,Paper,Office Supplies,3,54.816,17.8152
CA-2017-100601,11/16/2017,Storage,Office Supplies,7,48.86,0.9772
CA-2016-152163,7/1/2016,Binders,Office Supplies,2,14.2,6.532
CA-2016-152163,7/1/2016,Paper,Office Supplies,2,12.96,6.2208
CA-2016-152163,7/1/2016,Binders,Office Supplies,2,58.34,28.0032
CA-2015-154340,11/29/2015,Art,Office Supplies,2,56.3,15.764
CA-2014-128846,4/7/2014,Phones,Technology,5,629.95,163.787
CA-2014-128846,4/7/2014,Paper,Office Supplies,3,122.97,60.2553
CA-2016-148593,6/16/2016,Paper,Office Supplies,5,46.35,21.7845
US-2017-119039,3/6/2017,Binders,Office Supplies,9,14.976,5.4288
CA-2017-128426,10/7/2017,Binders,Office Supplies,5,4.24,-6.36
US-2017-136868,10/6/2017,Accessories,Technology,4,319.96,115.1856
US-2017-136868,10/6/2017,Paper,Office Supplies,3,17.04,7.668
US-2017-136868,10/6/2017,Storage,Office Supplies,3,344.91,10.3473
CA-2016-143749,12/5/2016,Bookcases,Furniture,1,81.94,20.485
CA-2016-111493,10/21/2016,Accessories,Technology,6,98.16,9.816
CA-2017-112536,5/18/2017,Binders,Office Supplies,7,6.874,-10.6547
CA-2017-112536,5/18/2017,Binders,Office Supplies,1,1.996,-3.2934
CA-2017-112536,5/18/2017,Storage,Office Supplies,2,8.928,0.6696
CA-2016-157714,9/26/2016,Paper,Office Supplies,1,9.99,4.4955
CA-2017-166709,11/17/2017,Copiers,Technology,3,10499.97,5039.9856
CA-2015-129392,7/8/2015,Paper,Office Supplies,5,21.12,6.6
CA-2015-150875,11/16/2015,Tables,Furniture,2,696.42,160.1766
CA-2015-150875,11/16/2015,Phones,Technology,3,304.776,22.8582
CA-2015-154200,6/18/2015,Art,Office Supplies,2,51.98,15.0742
CA-2016-124233,4/8/2016,Furnishings,Furniture,5,24.7,10.374
US-2015-134271,4/18/2015,Labels,Office Supplies,3,21.93,10.3071
US-2016-161683,12/3/2016,Appliances,Office Supplies,4,394.816,93.7688
US-2016-161683,12/3/2016,Binders,Office Supplies,4,18.192,-14.5536
CA-2015-143105,12/10/2015,Labels,Office Supplies,1,7.31,3.4357
CA-2015-143105,12/10/2015,Copiers,Technology,2,799.984,249.995
CA-2015-143105,12/10/2015,Paper,Office Supplies,6,41.28,18.9888
CA-2015-143105,12/10/2015,Paper,Office Supplies,7,184.66,84.9436
CA-2014-145387,10/31/2014,Art,Office Supplies,5,49.25,18.715
CA-2014-145387,10/31/2014,Paper,Office Supplies,2,10.16,4.7752
CA-2014-145387,10/31/2014,Furnishings,Furniture,2,14.76,4.2804
CA-2014-145387,10/31/2014,Binders,Office Supplies,2,34.08,15.6768
CA-2014-145387,10/31/2014,Furnishings,Furniture,3,17.67,7.7748
CA-2014-145387,10/31/2014,Chairs,Furniture,5,1604.9,481.47
CA-2014-145387,10/31/2014,Tables,Furniture,1,385.686,-60.6078
CA-2017-109715,12/9/2017,Paper,Office Supplies,2,15.984,4.995
CA-2014-166457,5/5/2014,Paper,Office Supplies,3,9.42,4.239
CA-2014-166457,5/5/2014,Art,Office Supplies,2,6.56,1.9024
CA-2014-166457,5/5/2014,Paper,Office Supplies,2,24.56,11.5432
CA-2016-164637,3/4/2016,Binders,Office Supplies,3,128.4,64.2
CA-2014-103590,11/30/2014,Envelopes,Office Supplies,4,62.28,29.2716
CA-2015-111234,2/18/2015,Labels,Office Supplies,3,9.24,4.4352
CA-2017-149881,4/1/2017,Bookcases,Furniture,8,482.664,85.176
CA-2017-149881,4/1/2017,Machines,Technology,2,4799.984,359.9988
CA-2017-134565,6/11/2017,Paper,Office Supplies,2,37.94,18.2112
CA-2017-134565,6/11/2017,Binders,Office Supplies,6,18.288,6.6294
CA-2017-134565,6/11/2017,Machines,Technology,5,385.8,130.2075
CA-2017-134565,6/11/2017,Storage,Office Supplies,2,102.96,1.0296
CA-2017-134565,6/11/2017,Bookcases,Furniture,3,174.42,41.8608
CA-2016-108644,9/30/2016,Binders,Office Supplies,2,1.964,-3.2406
US-2014-102631,12/13/2014,Furnishings,Furniture,3,94.428,-42.4926
CA-2017-120327,11/11/2017,Fasteners,Office Supplies,4,45.92,21.5824
CA-2015-154970,1/5/2015,Chairs,Furniture,1,61.584,-6.9282
CA-2016-113803,3/24/2016,Paper,Office Supplies,1,22.48,10.3408
CA-2017-100223,7/5/2017,Furnishings,Furniture,9,332.028,-348.6294
CA-2017-100223,7/5/2017,Binders,Office Supplies,9,11.394,-17.6607
CA-2017-100223,7/5/2017,Paper,Office Supplies,3,15.552,5.6376
CA-2017-100223,7/5/2017,Paper,Office Supplies,6,31.104,11.2752
CA-2017-100223,7/5/2017,Binders,Office Supplies,1,6.316,-10.4214
CA-2014-168823,9/21/2014,Paper,Office Supplies,3,11.352,4.1151
CA-2014-168823,9/21/2014,Labels,Office Supplies,9,20.808,7.0227
CA-2016-162404,7/23/2016,Binders,Office Supplies,4,11.416,-18.8364
CA-2017-104024,8/29/2017,Art,Office Supplies,7,9.408,0.7056
CA-2017-147144,3/26/2017,Art,Office Supplies,1,19.83,5.949
CA-2017-158673,12/29/2017,Paper,Office Supplies,2,209.7,100.656
CA-2014-133704,9/20/2014,Appliances,Office Supplies,4,43.92,11.8584
CA-2014-133704,9/20/2014,Binders,Office Supplies,3,20.232,6.5754
CA-2016-159142,4/4/2016,Phones,Technology,3,149.97,5.9988
CA-2016-159142,4/4/2016,Paper,Office Supplies,3,27.81,13.0707
CA-2014-138436,3/26/2014,Accessories,Technology,3,66.3,8.619
CA-2017-117702,11/28/2017,Art,Office Supplies,1,1.64,0.738
CA-2017-117702,11/28/2017,Furnishings,Furniture,5,1049.2,272.792
CA-2017-117702,11/28/2017,Furnishings,Furniture,5,20.9,7.524
CA-2016-157336,12/1/2016,Binders,Office Supplies,6,88.08,40.5168
CA-2016-157336,12/1/2016,Chairs,Furniture,4,751.92,150.384
CA-2014-168130,9/19/2014,Chairs,Furniture,7,887.103,177.4206
CA-2015-155068,10/23/2015,Phones,Technology,7,55.944,-13.2867
CA-2015-155068,10/23/2015,Art,Office Supplies,2,10.688,2.2712
CA-2015-155068,10/23/2015,Phones,Technology,2,11.824,1.0346
CA-2017-163160,10/13/2017,Paper,Office Supplies,3,63.312,20.5764
CA-2017-163160,10/13/2017,Binders,Office Supplies,4,96.784,-145.176
CA-2017-163160,10/13/2017,Furnishings,Furniture,3,10.476,-6.8094
CA-2015-101924,9/4/2015,Binders,Office Supplies,2,9.762,-6.8334
CA-2016-124793,3/14/2016,Chairs,Furniture,2,196.784,-22.1382
CA-2017-118367,10/28/2017,Envelopes,Office Supplies,2,47.98,23.99
CA-2017-164819,10/15/2017,Labels,Office Supplies,5,13.05,6.003
CA-2017-158344,8/7/2017,Accessories,Technology,4,63.96,19.8276
CA-2017-123351,9/21/2017,Appliances,Office Supplies,1,80.48,24.144
CA-2017-110429,11/3/2017,Binders,Office Supplies,3,11.673,-7.782
US-2016-131611,11/5/2016,Tables,Furniture,8,863.128,-160.2952
US-2016-131611,11/5/2016,Binders,Office Supplies,3,3.564,-6.237
US-2016-131611,11/5/2016,Bookcases,Furniture,7,956.6648,-225.0976
US-2016-131611,11/5/2016,Binders,Office Supplies,3,12.588,-20.1408
US-2016-131611,11/5/2016,Accessories,Technology,5,171.96,45.1395
US-2017-124821,6/25/2017,Tables,Furniture,4,871.4,148.138
CA-2015-166975,11/26/2015,Furnishings,Furniture,11,692.472,190.4298
CA-2016-123806,11/24/2016,Furnishings,Furniture,4,207.76,85.1816
US-2017-158505,7/21/2017,Phones,Technology,9,71.928,6.2937
US-2017-158505,7/21/2017,Art,Office Supplies,1,25.99,7.5371
CA-2015-142692,10/23/2015,Binders,Office Supplies,1,3.592,1.1225
CA-2015-123456,7/9/2015,Appliances,Office Supplies,2,48.632,-121.58
CA-2017-151358,8/18/2017,Storage,Office Supplies,2,323.1,61.389
US-2016-107440,4/16/2016,Machines,Technology,7,9099.93,2365.9818
US-2016-107440,4/16/2016,Furnishings,Furniture,2,9.96,3.2868
US-2016-107440,4/16/2016,Binders,Office Supplies,5,25.3,11.891
CA-2014-166989,11/14/2014,Paper,Office Supplies,2,11.36,5.2256
CA-2014-166989,11/14/2014,Chairs,Furniture,2,69.264,14.6224
CA-2014-103100,12/20/2014,Labels,Office Supplies,1,3.69,1.7343
CA-2014-103100,12/20/2014,Binders,Office Supplies,3,1103.97,496.7865
CA-2015-105690,11/21/2015,Bookcases,Furniture,2,246.1328,-76.0116
CA-2015-105690,11/21/2015,Labels,Office Supplies,2,11.696,3.9474
CA-2015-105690,11/21/2015,Copiers,Technology,1,439.992,164.997
CA-2017-127516,12/28/2017,Storage,Office Supplies,1,64.784,-12.9568
US-2015-117184,5/17/2015,Binders,Office Supplies,5,33.28,-49.92
US-2015-117184,5/17/2015,Paper,Office Supplies,3,14.088,4.9308
CA-2017-102407,12/9/2017,Art,Office Supplies,2,11.16,2.79
CA-2017-102407,12/9/2017,Tables,Furniture,9,896.328,22.4082
CA-2017-102407,12/9/2017,Appliances,Office Supplies,1,189.0,68.04
CA-2017-130967,3/10/2017,Phones,Technology,3,53.982,-10.7964
CA-2017-101581,10/22/2017,Tables,Furniture,5,177.225,-120.513
CA-2017-169124,7/3/2017,Furnishings,Furniture,3,129.39,54.3438
CA-2017-117261,9/4/2017,Storage,Office Supplies,4,54.32,0.5432
CA-2017-129021,8/23/2017,Phones,Technology,13,4367.896,327.5922
CA-2017-129021,8/23/2017,Paper,Office Supplies,2,49.568,15.49
CA-2017-129021,8/23/2017,Appliances,Office Supplies,6,161.376,12.1032
CA-2017-129021,8/23/2017,Furnishings,Furniture,2,2.784,0.4176
CA-2017-129021,8/23/2017,Paper,Office Supplies,5,8.72,2.943
CA-2014-123253,8/22/2014,Art,Office Supplies,1,3.912,1.0269
CA-2016-121601,10/4/2016,Envelopes,Office Supplies,7,59.752,19.4194
CA-2014-162278,10/26/2014,Furnishings,Furniture,4,63.92,3.196
CA-2014-162278,10/26/2014,Phones,Technology,5,383.96,38.396
CA-2016-161095,6/28/2016,Binders,Office Supplies,3,7.752,2.8101
CA-2016-161095,6/28/2016,Binders,Office Supplies,2,33.568,11.7488
CA-2014-125829,11/4/2014,Phones,Technology,7,666.344,66.6344
CA-2014-125829,11/4/2014,Tables,Furniture,4,573.728,-64.5444
CA-2014-125829,11/4/2014,Binders,Office Supplies,3,21.936,8.226
CA-2014-125829,11/4/2014,Paper,Office Supplies,3,19.44,9.3312
CA-2014-125829,11/4/2014,Machines,Technology,4,447.968,139.99
CA-2014-123127,9/8/2014,Appliances,Office Supplies,2,16.78,4.195
CA-2015-115945,6/25/2015,Art,Office Supplies,2,20.96,5.24
CA-2015-115945,6/25/2015,Binders,Office Supplies,3,88.752,27.735
CA-2015-115945,6/25/2015,Storage,Office Supplies,3,304.23,9.1269
CA-2015-136735,7/26/2015,Envelopes,Office Supplies,2,167.86,78.8942
US-2017-136189,12/7/2017,Furnishings,Furniture,6,82.38,25.5378
CA-2014-152345,12/29/2014,Phones,Technology,3,23.976,-5.6943
CA-2014-152345,12/29/2014,Storage,Office Supplies,1,33.29,7.9896
US-2015-147662,2/14/2015,Binders,Office Supplies,2,14.952,-11.9616
US-2015-147662,2/14/2015,Phones,Technology,3,323.982,-80.9955
US-2015-147662,2/14/2015,Binders,Office Supplies,2,2.286,-1.6764
